item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,mined_mix_prob,control_stratum
English#EN-Alto-2#Vibrato#Love Me Like You Do#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Love Me Like You Do\Control_Group\0009.wav,English/EN-Alto-2/Vibrato/Love Me Like You Do/Control_Group/0009.wav,English,EN-Alto-2,Love Me Like You Do,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Breathy#Someone You Loved#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Someone You Loved\Control_Group\0000.wav,English/EN-Alto-2/Breathy/Someone You Loved/Control_Group/0000.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Breathy#Someone You Loved#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Someone You Loved\Control_Group\0001.wav,English/EN-Alto-2/Breathy/Someone You Loved/Control_Group/0001.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Breathy#Someone You Loved#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Someone You Loved\Control_Group\0002.wav,English/EN-Alto-2/Breathy/Someone You Loved/Control_Group/0002.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Breathy#Someone You Loved#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Someone You Loved\Control_Group\0003.wav,English/EN-Alto-2/Breathy/Someone You Loved/Control_Group/0003.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Breathy#Someone You Loved#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Someone You Loved\Control_Group\0004.wav,English/EN-Alto-2/Breathy/Someone You Loved/Control_Group/0004.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Breathy#Someone You Loved#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Breathy\Someone You Loved\Control_Group\0005.wav,English/EN-Alto-2/Breathy/Someone You Loved/Control_Group/0005.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Glissando#Someone You Loved#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Someone You Loved\Control_Group\0000.wav,English/EN-Alto-2/Glissando/Someone You Loved/Control_Group/0000.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Glissando#Someone You Loved#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Someone You Loved\Control_Group\0001.wav,English/EN-Alto-2/Glissando/Someone You Loved/Control_Group/0001.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Glissando#Someone You Loved#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Someone You Loved\Control_Group\0002.wav,English/EN-Alto-2/Glissando/Someone You Loved/Control_Group/0002.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Glissando#Someone You Loved#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Someone You Loved\Control_Group\0003.wav,English/EN-Alto-2/Glissando/Someone You Loved/Control_Group/0003.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Glissando#Someone You Loved#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Someone You Loved\Control_Group\0004.wav,English/EN-Alto-2/Glissando/Someone You Loved/Control_Group/0004.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Glissando#Someone You Loved#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\Someone You Loved\Control_Group\0005.wav,English/EN-Alto-2/Glissando/Someone You Loved/Control_Group/0005.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Someone You Loved#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Someone You Loved\Control_Group\0000.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone You Loved/Control_Group/0000.wav,English,EN-Alto-2,Someone You Loved,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Someone You Loved#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Someone You Loved\Control_Group\0001.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone You Loved/Control_Group/0001.wav,English,EN-Alto-2,Someone You Loved,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Someone You Loved#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Someone You Loved\Control_Group\0002.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone You Loved/Control_Group/0002.wav,English,EN-Alto-2,Someone You Loved,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Someone You Loved#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Someone You Loved\Control_Group\0003.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone You Loved/Control_Group/0003.wav,English,EN-Alto-2,Someone You Loved,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Someone You Loved#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Someone You Loved\Control_Group\0004.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone You Loved/Control_Group/0004.wav,English,EN-Alto-2,Someone You Loved,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#Someone You Loved#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\Someone You Loved\Control_Group\0005.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone You Loved/Control_Group/0005.wav,English,EN-Alto-2,Someone You Loved,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Pharyngeal#Someone You Loved#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Someone You Loved\Control_Group\0000.wav,English/EN-Alto-2/Pharyngeal/Someone You Loved/Control_Group/0000.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Pharyngeal#Someone You Loved#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Someone You Loved\Control_Group\0001.wav,English/EN-Alto-2/Pharyngeal/Someone You Loved/Control_Group/0001.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Pharyngeal#Someone You Loved#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Someone You Loved\Control_Group\0002.wav,English/EN-Alto-2/Pharyngeal/Someone You Loved/Control_Group/0002.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Pharyngeal#Someone You Loved#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Someone You Loved\Control_Group\0003.wav,English/EN-Alto-2/Pharyngeal/Someone You Loved/Control_Group/0003.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Pharyngeal#Someone You Loved#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Someone You Loved\Control_Group\0004.wav,English/EN-Alto-2/Pharyngeal/Someone You Loved/Control_Group/0004.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Pharyngeal#Someone You Loved#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\Someone You Loved\Control_Group\0005.wav,English/EN-Alto-2/Pharyngeal/Someone You Loved/Control_Group/0005.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#Someone You Loved#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Someone You Loved\Control_Group\0000.wav,English/EN-Alto-2/Vibrato/Someone You Loved/Control_Group/0000.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#Someone You Loved#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Someone You Loved\Control_Group\0001.wav,English/EN-Alto-2/Vibrato/Someone You Loved/Control_Group/0001.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#Someone You Loved#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Someone You Loved\Control_Group\0002.wav,English/EN-Alto-2/Vibrato/Someone You Loved/Control_Group/0002.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#Someone You Loved#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Someone You Loved\Control_Group\0003.wav,English/EN-Alto-2/Vibrato/Someone You Loved/Control_Group/0003.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#Someone You Loved#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Someone You Loved\Control_Group\0004.wav,English/EN-Alto-2/Vibrato/Someone You Loved/Control_Group/0004.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#Someone You Loved#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\Someone You Loved\Control_Group\0005.wav,English/EN-Alto-2/Vibrato/Someone You Loved/Control_Group/0005.wav,English,EN-Alto-2,Someone You Loved,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#YOUTH#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\YOUTH\Control_Group\0000.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/YOUTH/Control_Group/0000.wav,English,EN-Alto-2,YOUTH,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#YOUTH#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\YOUTH\Control_Group\0001.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/YOUTH/Control_Group/0001.wav,English,EN-Alto-2,YOUTH,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#YOUTH#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\YOUTH\Control_Group\0002.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/YOUTH/Control_Group/0002.wav,English,EN-Alto-2,YOUTH,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#YOUTH#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\YOUTH\Control_Group\0003.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/YOUTH/Control_Group/0003.wav,English,EN-Alto-2,YOUTH,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#YOUTH#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\YOUTH\Control_Group\0004.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/YOUTH/Control_Group/0004.wav,English,EN-Alto-2,YOUTH,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Glissando#You Raise Me Up#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\You Raise Me Up\Control_Group\0000.wav,English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0000.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,1,0,0,1,clear_mix,100100,positive_mix,,
English#EN-Alto-2#Glissando#You Raise Me Up#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\You Raise Me Up\Control_Group\0001.wav,English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0001.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Glissando#You Raise Me Up#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\You Raise Me Up\Control_Group\0002.wav,English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0002.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Glissando#You Raise Me Up#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\You Raise Me Up\Control_Group\0003.wav,English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0003.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,,
English#EN-Alto-2#Glissando#You Raise Me Up#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\You Raise Me Up\Control_Group\0004.wav,English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0004.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Glissando#You Raise Me Up#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\You Raise Me Up\Control_Group\0005.wav,English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0005.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Glissando#You Raise Me Up#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\You Raise Me Up\Control_Group\0006.wav,English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0006.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,,
English#EN-Alto-2#Glissando#You Raise Me Up#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Glissando\You Raise Me Up\Control_Group\0007.wav,English/EN-Alto-2/Glissando/You Raise Me Up/Control_Group/0007.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Raise Me Up#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\You Raise Me Up\Control_Group\0001.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/You Raise Me Up/Control_Group/0001.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Raise Me Up#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\You Raise Me Up\Control_Group\0002.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/You Raise Me Up/Control_Group/0002.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Raise Me Up#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\You Raise Me Up\Control_Group\0004.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/You Raise Me Up/Control_Group/0004.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Raise Me Up#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\You Raise Me Up\Control_Group\0005.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/You Raise Me Up/Control_Group/0005.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Raise Me Up#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\You Raise Me Up\Control_Group\0006.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/You Raise Me Up/Control_Group/0006.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Mixed_Voice_and_Falsetto#You Raise Me Up#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Mixed_Voice_and_Falsetto\You Raise Me Up\Control_Group\0007.wav,English/EN-Alto-2/Mixed_Voice_and_Falsetto/You Raise Me Up/Control_Group/0007.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative,,
English#EN-Alto-2#Pharyngeal#You Raise Me Up#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\You Raise Me Up\Control_Group\0000.wav,English/EN-Alto-2/Pharyngeal/You Raise Me Up/Control_Group/0000.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,1,0,0,1,clear_mix,100100,positive_mix,,
English#EN-Alto-2#Pharyngeal#You Raise Me Up#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\You Raise Me Up\Control_Group\0001.wav,English/EN-Alto-2/Pharyngeal/You Raise Me Up/Control_Group/0001.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Pharyngeal#You Raise Me Up#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\You Raise Me Up\Control_Group\0002.wav,English/EN-Alto-2/Pharyngeal/You Raise Me Up/Control_Group/0002.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Pharyngeal#You Raise Me Up#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\You Raise Me Up\Control_Group\0003.wav,English/EN-Alto-2/Pharyngeal/You Raise Me Up/Control_Group/0003.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Pharyngeal#You Raise Me Up#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\You Raise Me Up\Control_Group\0004.wav,English/EN-Alto-2/Pharyngeal/You Raise Me Up/Control_Group/0004.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Pharyngeal#You Raise Me Up#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\You Raise Me Up\Control_Group\0005.wav,English/EN-Alto-2/Pharyngeal/You Raise Me Up/Control_Group/0005.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Pharyngeal#You Raise Me Up#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\You Raise Me Up\Control_Group\0006.wav,English/EN-Alto-2/Pharyngeal/You Raise Me Up/Control_Group/0006.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,,
English#EN-Alto-2#Pharyngeal#You Raise Me Up#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Pharyngeal\You Raise Me Up\Control_Group\0007.wav,English/EN-Alto-2/Pharyngeal/You Raise Me Up/Control_Group/0007.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,,
English#EN-Alto-2#Vibrato#You Raise Me Up#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\You Raise Me Up\Control_Group\0000.wav,English/EN-Alto-2/Vibrato/You Raise Me Up/Control_Group/0000.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix,,
English#EN-Alto-2#Vibrato#You Raise Me Up#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\You Raise Me Up\Control_Group\0001.wav,English/EN-Alto-2/Vibrato/You Raise Me Up/Control_Group/0001.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#You Raise Me Up#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\You Raise Me Up\Control_Group\0002.wav,English/EN-Alto-2/Vibrato/You Raise Me Up/Control_Group/0002.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#You Raise Me Up#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\You Raise Me Up\Control_Group\0003.wav,English/EN-Alto-2/Vibrato/You Raise Me Up/Control_Group/0003.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#You Raise Me Up#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\You Raise Me Up\Control_Group\0004.wav,English/EN-Alto-2/Vibrato/You Raise Me Up/Control_Group/0004.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#You Raise Me Up#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\You Raise Me Up\Control_Group\0005.wav,English/EN-Alto-2/Vibrato/You Raise Me Up/Control_Group/0005.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
English#EN-Alto-2#Vibrato#You Raise Me Up#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\You Raise Me Up\Control_Group\0006.wav,English/EN-Alto-2/Vibrato/You Raise Me Up/Control_Group/0006.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,1,0,0,1,0,1,head_mix,110010,positive_mix,,
English#EN-Alto-2#Vibrato#You Raise Me Up#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Alto-2\Vibrato\You Raise Me Up\Control_Group\0007.wav,English/EN-Alto-2/Vibrato/You Raise Me Up/Control_Group/0007.wav,English,EN-Alto-2,You Raise Me Up,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix,,
